,,,,앤드피스,,,CAM 압입 (최고압입력kN/최종압입력kN/판정),,,,,,,,,,,,,,,,,,,,,,,,,,,CAM 토크(N.m)/위상각도(도)/가공여유 검사,
바코드,모델명,라인/장비/팔레트,일시,최종위치(mm)/압입력(kN)/판정,,,CAM1,,,CAM2,,,CAM3,,,CAM4,,,CAM5,,,CAM6,,,CAM7,,,CAM8,,,CAM9,,,CAM1,,,,,CAM2,,,,,CAM3,,,,,CAM4,,,,,CAM5,,,,,CAM6,,,,,CAM7,,,,,CAM8,,,CAM9,,,,,
2401080045C,NEW KA 1.2/1.5 MT,CM4P1,2024-01-08 17:01:25,18.671,29.47,OK,21.07,20.25,OK,21.24,20.45,OK,20.91,19.99,OK,20.58,19.72,OK,20.98,20.74,OK,20.34,19.42,OK,21.29,20.58,OK,20.85,20.1,OK,20.14,19.17,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.99,OK,,,,-309.14,OK,,,,-218.42,OK,,,,,,,,,38.77,OK,,,,39.46,OK,,,,128.5,OK,,,,129.35,OK,,,,,,,
2401080046C,NEW KA 1.2/1.5 MT,CM2P5,2024-01-08 17:02:20,18.699,29.35,OK,20.84,20.63,OK,21.14,20.68,OK,20.49,20.12,OK,19.58,19.28,OK,20.23,20.09,OK,20.12,19.77,OK,21.84,21.56,OK,20.09,19.7,OK,20.07,19.72,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-309.5,OK,,,,-309.91,OK,,,,-219.85,OK,,,,,,,,,38.34,OK,,,,38.33,OK,,,,128.52,OK,,,,130.38,OK,,,,,,,
2401080047C,NEW KA 1.2/1.5 MT,CM5P9,2024-01-08 17:03:12,18.682,27.96,OK,22.24,21.84,OK,23.22,22.79,OK,22.46,21.96,OK,22.22,21.96,OK,20.95,20.64,OK,20.91,20.6,OK,22.75,22.29,OK,21,20.6,OK,21.29,20.93,OK,1.82,OK,2.2,OK,2.21,OK,2.18,OK,2.19,OK,2.2,OK,2.22,OK,2.17,OK,2.21,OK,2.69,OK,2.66,OK,2.69,OK,2.8,OK,2.75,OK,2.74,OK,2.82,OK,2.75,OK,2.8,OK,,,-308.76,OK,,,,-307.68,OK,,,,-220.03,OK,,,,,,,,,40.07,OK,,,,39.41,OK,,,,129.53,OK,,,,129.92,OK,,,,,,,
2401080048C,NEW KA 1.2/1.5 MT,CM1P7,2024-01-08 17:04:07,18.688,30,OK,24.3,23.9,OK,21.78,20.99,OK,21.97,21.29,OK,21.5,20.99,OK,21.55,21.24,OK,20.94,20.19,OK,22.22,21.76,OK,21.57,20.85,OK,20.87,20.33,OK,5.88,OK,6.47,OK,6.87,OK,6.52,OK,6.98,OK,6.68,OK,6.68,OK,6.47,OK,6.56,OK,7.72,OK,8.5,OK,7.51,OK,8.36,OK,7.46,OK,7.37,OK,7.7,OK,7.41,OK,7.83,OK,,,-310.18,OK,,,,-308.57,OK,,,,-219.03,OK,,,,,,,,,39.81,OK,,,,39.87,OK,,,,129.39,OK,,,,129.25,OK,,,,,,,
2401080051C,NEW KA 1.2/1.5 MT,CM2P8,2024-01-08 17:05:03,18.697,28.23,OK,22.82,22.38,OK,20.61,20.16,OK,20.35,19.91,OK,20.49,20.05,OK,20.35,20.09,OK,20.44,19.86,OK,20.89,20.56,OK,21.24,20.63,OK,20.96,20.58,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-308.59,OK,,,,-308.55,OK,,,,-219.95,OK,,,,,,,,,38.35,OK,,,,39.21,OK,,,,128.22,OK,,,,126.84,OK,,,,,,,
2401080053C,NEW KA 1.2/1.5 MT,CM1P4,2024-01-08 17:05:58,18.695,28.73,OK,23.46,22.78,OK,22.39,21.5,OK,21.34,20.71,OK,21.48,20.64,OK,20.33,19.98,OK,21.34,20.61,OK,21.94,21.27,OK,20.68,20.1,OK,21.52,20.78,OK,5.47,OK,6.31,OK,6.58,OK,6.48,OK,6.77,OK,6.53,OK,6.72,OK,6.4,OK,6.64,OK,7.71,OK,7.48,OK,7.65,OK,7.39,OK,7.29,OK,7.39,OK,7.63,OK,7.25,OK,7.53,OK,,,-308.76,OK,,,,-310.01,OK,,,,-218.79,OK,,,,,,,,,40.18,OK,,,,38.67,OK,,,,129.01,OK,,,,129.52,OK,,,,,,,
2401080049C,NEW KA 1.2/1.5 MT,CM3P2,2024-01-08 17:06:50,18.681,27.45,OK,23.58,22.76,OK,22.24,21.47,OK,23.8,23.33,OK,23.08,22.58,OK,24.19,24.08,OK,22.81,22.04,OK,23.62,22.67,OK,22.58,22.13,OK,23.49,23.1,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-309.72,OK,,,,-309.07,OK,,,,-218.64,OK,,,,,,,,,38.58,OK,,,,38.02,OK,,,,128.66,OK,,,,128.07,OK,,,,,,,
2401080050C,NEW KA 1.2/1.5 MT,CM4P3,2024-01-08 17:07:45,18.691,28.72,OK,21.44,20.56,OK,22.03,21.11,OK,20.93,19.79,OK,20.43,19.39,OK,20.54,20.14,OK,20.23,19.39,OK,20.87,20.14,OK,20.71,19.88,OK,20.43,19.7,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.89,OK,,,,-308.63,OK,,,,-218.54,OK,,,,,,,,,38.58,OK,,,,39.37,OK,,,,129.19,OK,,,,128.16,OK,,,,,,,
2401080052C,NEW KA 1.2/1.5 MT,CM5P6,2024-01-08 17:08:44,18.691,28.5,OK,20.83,20.55,OK,23.25,22.72,OK,22.36,21.72,OK,21.22,20.93,OK,20.91,20.45,OK,21.1,20.79,OK,22.24,21.79,OK,21.07,20.72,OK,21.15,20.79,OK,1.81,OK,2.16,OK,2.16,OK,2.2,OK,2.2,OK,2.18,OK,2.18,OK,2.16,OK,2.21,OK,2.6,OK,2.65,OK,2.71,OK,2.69,OK,2.72,OK,2.82,OK,2.72,OK,2.74,OK,2.74,OK,,,-309.17,OK,,,,-309.79,OK,,,,-217.66,OK,,,,,,,,,39.26,OK,,,,38.38,OK,,,,128.83,OK,,,,130.38,OK,,,,,,,
2401080054C,NEW KA 1.2/1.5 MT,CM2P5,2024-01-08 17:10:41,18.691,29.2,OK,23.43,23.2,OK,20.21,19.91,OK,20.02,19.77,OK,19.67,19.37,OK,19.21,19.16,OK,19.37,19.02,OK,20.23,19.93,OK,20.19,19.79,OK,20.23,20.02,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-309.24,OK,,,,-309.01,OK,,,,-219.76,OK,,,,,,,,,37.99,OK,,,,37.9,OK,,,,129.45,OK,,,,128.71,OK,,,,,,,
11,,,2024-01-08 17:11:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308.68,OK,,,,-309.47,OK,,,,-220.31,OK,,,,,,,,,39.05,OK,,,,38.66,OK,,,,129.14,OK,,,,129.07,OK,,,,,,,
2401080056C,NEW KA 1.2/1.5 MT,CM3P7,2024-01-08 17:15:20,18.696,29.22,OK,24.19,23.53,OK,22.67,22.11,OK,22.7,22.13,OK,23.56,22.79,OK,24.17,23.96,OK,23.96,23.56,OK,23.89,23.01,OK,23.08,22.58,OK,26.23,25.84,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-309.83,OK,,,,-308.55,OK,,,,-219.58,OK,,,,,,,,,39.86,OK,,,,39.65,OK,,,,129.37,OK,,,,128.07,OK,,,,,,,
2401080058C,NEW KA 1.2/1.5 MT,CM5P1,2024-01-08 17:17:11,18.695,29.83,OK,21.15,20.98,OK,23.49,23.01,OK,22.96,22.44,OK,22.08,21.79,OK,22.58,22.17,OK,21.03,20.76,OK,23.73,23.22,OK,21.36,20.95,OK,20.14,19.93,OK,1.86,OK,2.29,OK,2.25,OK,2.25,OK,2.31,OK,2.25,OK,2.27,OK,2.25,OK,2.25,OK,2.72,OK,2.74,OK,2.77,OK,2.84,OK,2.78,OK,2.77,OK,2.88,OK,2.8,OK,2.82,OK,,,-308.67,OK,,,,-309.57,OK,,,,-218.92,OK,,,,,,,,,39.47,OK,,,,40.43,OK,,,,129.5,OK,,,,129.08,OK,,,,,,,
2401080059C,NEW KA 1.2/1.5 MT,CM2P8,2024-01-08 17:18:06,18.685,29.11,OK,21.96,21.61,OK,20.86,20.47,OK,20.05,19.7,OK,21.33,20.89,OK,20.4,20.21,OK,20.63,20.35,OK,21.17,20.84,OK,20.4,20.05,OK,20.61,20.14,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-308.05,OK,,,,-309.32,OK,,,,-219.44,OK,,,,,,,,,37.76,OK,,,,38.37,OK,,,,128.73,OK,,,,127.01,OK,,,,,,,
2401080060C,NEW KA 1.2/1.5 MT,CM1P4,2024-01-08 17:19:47,18.692,29.17,OK,22.62,21.97,OK,22.5,21.69,OK,21.43,20.8,OK,22.36,21.66,OK,21.99,21.62,OK,20.5,19.96,OK,21.99,21.57,OK,21.22,20.71,OK,21.55,21.03,OK,5.56,OK,6.69,OK,6.68,OK,6.73,OK,6.7,OK,6.86,OK,6.57,OK,6.76,OK,6.65,OK,7.54,OK,7.81,OK,7.61,OK,7.73,OK,7.52,OK,7.68,OK,7.59,OK,7.82,OK,7.57,OK,,,-309.48,OK,,,,-309.94,OK,,,,-218.66,OK,,,,,,,,,38.82,OK,,,,39.1,OK,,,,130.04,OK,,,,129.34,OK,,,,,,,
2401080061C,NEW KA 1.2/1.5 MT,CM3P2,2024-01-08 17:20:42,18.694,29,OK,26.61,26.04,OK,23.53,22.81,OK,24.57,24.21,OK,25.23,24.78,OK,26.02,25.8,OK,25.55,25.09,OK,26.2,25.32,OK,25.3,24.91,OK,26.45,26.14,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-309.14,OK,,,,-308.92,OK,,,,-219.61,OK,,,,,,,,,38.53,OK,,,,38.99,OK,,,,127.1,OK,,,,128.34,OK,,,,,,,
2401080062C,NEW KA 1.2/1.5 MT,CM4P3,2024-01-08 17:23:24,18.672,28.1,OK,23.29,22.74,OK,23.13,22.17,OK,22.91,22.14,OK,22.78,21.95,OK,20.03,19.88,OK,21,20.14,OK,23.2,22.69,OK,22.34,21.46,OK,21.24,20.47,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.05,OK,,,,-307.37,OK,,,,-218.19,OK,,,,,,,,,39.71,OK,,,,38.57,OK,,,,130.46,OK,,,,129.68,OK,,,,,,,
2401080064C,NEW KA 1.2/1.5 MT,CM2P9,2024-01-08 17:25:08,18.684,28.66,OK,23.17,22.99,OK,20.21,19.98,OK,20.21,20.07,OK,19.86,19.56,OK,20.98,20.89,OK,19.81,19.63,OK,21.61,21.38,OK,19.88,19.6,OK,20.54,20.26,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-308.47,OK,,,,-308.67,OK,,,,-219.37,OK,,,,,,,,,37.6,OK,,,,38.5,OK,,,,129.14,OK,,,,128.64,OK,,,,,,,
2401080065C,NEW KA 1.2/1.5 MT,CM1P7,2024-01-08 17:26:07,18.688,29,OK,24.02,23.27,OK,23.55,22.74,OK,22.01,21.43,OK,22.13,21.41,OK,22.08,21.87,OK,21.52,20.82,OK,23.3,22.85,OK,21.43,20.68,OK,22.43,21.73,OK,5.62,OK,6.58,OK,6.76,OK,6.6,OK,6.91,OK,6.58,OK,6.79,OK,6.63,OK,6.74,OK,7.97,OK,7.75,OK,7.65,OK,7.51,OK,7.69,OK,7.64,OK,7.76,OK,7.63,OK,8.03,OK,,,-308.91,OK,,,,-309.06,OK,,,,-220.67,OK,,,,,,,,,40.52,OK,,,,39.32,OK,,,,129.02,OK,,,,129.47,OK,,,,,,,
2401080066C,NEW KA 1.2/1.5 MT,CM3P6,2024-01-08 17:26:59,18.697,28.11,OK,25.5,24.64,OK,23.6,23.06,OK,24.98,24.69,OK,23.46,22.79,OK,25.71,25.59,OK,25.48,24.71,OK,24.94,24.28,OK,24.87,24.53,OK,25.71,25.41,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-309.58,OK,,,,-309.23,OK,,,,-217.42,OK,,,,,,,,,39.45,OK,,,,38.38,OK,,,,128.98,OK,,,,128.5,OK,,,,,,,
2401080067C,NEW KA 1.2/1.5 MT,CM4P1,2024-01-08 17:27:54,18.693,29.13,OK,23,22.12,OK,23.68,22.67,OK,21.51,20.52,OK,22.01,20.96,OK,21.55,21.26,OK,21.79,20.89,OK,23.88,23.53,OK,20.98,20.36,OK,22.01,21.37,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.04,OK,,,,-307.38,OK,,,,-218.76,OK,,,,,,,,,38.45,OK,,,,38.79,OK,,,,127.58,OK,,,,129.05,OK,,,,,,,
2401080063C,NEW KA 1.2/1.5 MT,CM5P5,2024-01-08 17:28:49,18.694,29.62,OK,21.55,21.36,OK,22.98,22.67,OK,23.27,22.75,OK,22.17,21.86,OK,22.79,22.44,OK,21.26,20.93,OK,22.7,22.36,OK,22.36,21.96,OK,20.29,20.02,OK,1.88,OK,2.27,OK,2.29,OK,2.29,OK,2.3,OK,2.27,OK,2.32,OK,2.27,OK,2.3,OK,2.82,OK,2.77,OK,2.84,OK,2.99,OK,2.83,OK,2.87,OK,2.82,OK,2.87,OK,2.92,OK,,,-308.89,OK,,,,-308.78,OK,,,,-219.6,OK,,,,,,,,,38.62,OK,,,,38.65,OK,,,,128.54,OK,,,,129.06,OK,,,,,,,
2401080069C,NEW KA 1.2/1.5 MT,CM2P4,2024-01-08 17:29:45,18.697,28.31,OK,24.81,24.55,OK,20.96,20.68,OK,20.19,19.88,OK,20.86,20.58,OK,20.05,19.93,OK,20.75,20.37,OK,21.17,20.91,OK,20.28,20.05,OK,20.35,20.02,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-308.41,OK,,,,-309.21,OK,,,,-219.2,OK,,,,,,,,,38.59,OK,,,,39.41,OK,,,,128.24,OK,,,,129.18,OK,,,,,,,
2401080068C,,C,2024-01-08 17:30:40,18.697,28.31,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308.45,OK,,,,-307.83,OK,,,,-219.46,OK,,,,,,,,,38.69,OK,,,,38.59,OK,,,,129.5,OK,,,,130.01,OK,,,,,,,
2401080070C,NEW KA 1.2/1.5 MT,CM1P2,2024-01-08 17:31:35,18.692,28.55,OK,22.15,21.62,OK,21.66,20.61,OK,21.31,20.82,OK,21.64,20.82,OK,20.75,20.31,OK,21.52,20.87,OK,21.22,20.64,OK,21.66,20.94,OK,20.89,20.52,OK,5.37,OK,6.44,OK,6.38,OK,6.66,OK,6.55,OK,6.74,OK,6.42,OK,6.68,OK,6.39,OK,7.38,OK,7.55,OK,8.1,OK,7.47,OK,8.16,OK,7.39,OK,7.76,OK,7.34,OK,7.25,OK,,,-309.49,OK,,,,-309.79,OK,,,,-219.46,OK,,,,,,,,,37.27,OK,,,,39.1,OK,,,,128.9,OK,,,,128.44,OK,,,,,,,
2401080071C,NEW KA 1.2/1.5 MT,CM3P3,2024-01-08 17:32:30,18.693,28.27,OK,23.92,23.15,OK,22.83,22.24,OK,24.21,23.85,OK,24.71,24.28,OK,24.73,24.46,OK,24.21,23.71,OK,24.37,23.62,OK,24.05,23.62,OK,24.37,23.99,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.95,OK,,,,-308.78,OK,,,,-218.44,OK,,,,,,,,,39.39,OK,,,,38.15,OK,,,,129.07,OK,,,,128.96,OK,,,,,,,
2401080072C,NEW KA 1.2/1.5 MT,CM4P5,2024-01-08 17:33:26,18.689,28.98,OK,21.81,20.82,OK,20.71,19.66,OK,21.97,21.13,OK,20.34,19.42,OK,18.58,18.51,OK,20.21,19.26,OK,20.38,19.66,OK,20.56,19.79,OK,20.47,19.57,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.17,OK,,,,-308.63,OK,,,,-219.33,OK,,,,,,,,,38.23,OK,,,,38.15,OK,,,,127.53,OK,,,,128.98,OK,,,,,,,
2401080073C,NEW KA 1.2/1.5 MT,CM5P9,2024-01-08 17:34:21,18.695,28.63,OK,22.48,22.32,OK,22.27,21.79,OK,22.63,22.08,OK,20.81,20.64,OK,22.05,21.5,OK,19.71,19.35,OK,21.03,20.5,OK,19.33,18.8,OK,20.12,19.64,OK,1.88,OK,2.22,OK,2.24,OK,2.28,OK,2.24,OK,2.22,OK,2.24,OK,2.21,OK,2.18,OK,2.7,OK,2.64,OK,2.75,OK,2.8,OK,2.71,OK,2.72,OK,2.69,OK,2.65,OK,2.78,OK,,,-307.45,OK,,,,-307.54,OK,,,,-219.19,OK,,,,,,,,,39.48,OK,,,,39.6,OK,,,,128.87,OK,,,,129.59,OK,,,,,,,
2401080074C,NEW KA 1.2/1.5 MT,CM2P6,2024-01-08 17:35:13,18.691,29.57,OK,21.75,21.49,OK,20.02,19.77,OK,21.14,20.93,OK,20.33,20.05,OK,19.18,19.16,OK,18.72,18.51,OK,20.23,20.05,OK,20.65,20.37,OK,19.37,19.09,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-308.25,OK,,,,-307.9,OK,,,,-218.98,OK,,,,,,,,,37.37,OK,,,,37.81,OK,,,,127.66,OK,,,,128.18,OK,,,,,,,
2401080075C,NEW KA 1.2/1.5 MT,CM1P7,2024-01-08 17:36:08,18.691,29.57,OK,22.74,22.34,OK,23.3,22.41,OK,23.16,22.55,OK,21.52,20.96,OK,20.4,20.08,OK,20.96,20.26,OK,21.36,20.87,OK,22.74,22.11,OK,20.59,20.05,OK,5.5,OK,6.83,OK,6.6,OK,6.56,OK,6.68,OK,6.73,OK,6.64,OK,7.33,OK,6.64,OK,8.24,OK,7.75,OK,7.95,OK,7.54,OK,7.66,OK,7.46,OK,8,OK,7.67,OK,8.41,OK,,,-309.17,OK,,,,-308.71,OK,,,,-218.63,OK,,,,,,,,,39.89,OK,,,,38.54,OK,,,,128.36,OK,,,,128.83,OK,,,,,,,
2401080076C,NEW KA 1.2/1.5 MT,CM3P1,2024-01-08 17:37:03,18.698,28.88,OK,25.5,24.8,OK,24.73,24.05,OK,24.48,24.12,OK,23.89,23.03,OK,25.43,25.21,OK,25.48,24.89,OK,25.75,25.14,OK,24.23,23.89,OK,25.3,25.05,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.62,OK,,,,-308.88,OK,,,,-217.02,OK,,,,,,,,,38.6,OK,,,,37.84,OK,,,,129.25,OK,,,,128.17,OK,,,,,,,
2401080077C,NEW KA 1.2/1.5 MT,CM4P8,2024-01-08 17:38:02,,,,23.07,22.19,OK,21.46,20.3,OK,22.32,21.26,OK,22.25,21.04,OK,20.8,20.49,OK,20.65,19.83,OK,20.93,20.16,OK,20.05,19.28,OK,21.53,20.76,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-308.73,OK,,,,-308.87,OK,,,,-217.75,OK,,,,,,,,,37.21,OK,,,,39.01,OK,,,,129.01,OK,,,,127.68,OK,,,,,,,
2401080078C,NEW KA 1.2/1.5 MT,CM5P2,2024-01-08 17:38:57,18.699,28.76,OK,22.27,22.1,OK,22.98,22.7,OK,22.94,22.51,OK,20.67,20.33,OK,21.69,21.19,OK,20.52,20.31,OK,22.08,21.62,OK,21.07,20.69,OK,20.57,20.21,OK,1.89,OK,2.34,OK,2.26,OK,2.27,OK,2.33,OK,2.27,OK,2.27,OK,2.29,OK,2.28,OK,2.79,OK,2.89,OK,2.77,OK,2.79,OK,3.01,OK,2.82,OK,2.82,OK,2.76,OK,2.84,OK,,,-308.31,OK,,,,-308.5,OK,,,,-218.49,OK,,,,,,,,,37.85,OK,,,,37.1,OK,,,,128.6,OK,,,,129.03,OK,,,,,,,
2401080079C,NEW KA 1.2/1.5 MT,CM2P4,2024-01-08 17:39:52,18.689,29.07,OK,21.73,21.49,OK,19.98,19.67,OK,20.19,19.93,OK,20.21,19.95,OK,19.63,19.56,OK,19.63,19.3,OK,20.77,20.58,OK,21.42,21.1,OK,20.02,19.79,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-308.54,OK,,,,-310.18,OK,,,,-220.5,OK,,,,,,,,,38.61,OK,,,,39.99,OK,,,,127.36,OK,,,,128.94,OK,,,,,,,
2401080080C,NEW KA 1.2/1.5 MT,CM1P3,2024-01-08 17:40:48,18.693,28.8,OK,23.27,22.48,OK,22.62,21.8,OK,22.39,21.8,OK,21.9,21.27,OK,21.57,21.15,OK,21.36,20.57,OK,21.55,21.1,OK,21.2,20.4,OK,21.1,20.43,OK,5.81,OK,6.52,OK,6.97,OK,6.59,OK,7.44,OK,6.78,OK,6.88,OK,6.6,OK,6.92,OK,7.66,OK,8.28,OK,7.6,OK,7.8,OK,7.43,OK,8.04,OK,7.39,OK,8.29,OK,7.46,OK,,,-308.7,OK,,,,-310.41,OK,,,,-220.07,OK,,,,,,,,,38.88,OK,,,,37.91,OK,,,,129.36,OK,,,,128.89,OK,,,,,,,
2401080081C,NEW KA 1.2/1.5 MT,CM3P5,2024-01-08 17:41:40,18.698,29.21,OK,25.16,24.48,OK,24.44,23.8,OK,23.65,23.13,OK,24.48,23.8,OK,24.73,24.46,OK,26.41,26.02,OK,24.05,23.24,OK,24.39,23.94,OK,24.87,24.53,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-309.67,OK,,,,-309.68,OK,,,,-218.04,OK,,,,,,,,,39.81,OK,,,,38.49,OK,,,,129.26,OK,,,,128.02,OK,,,,,,,
2401080082C,NEW KA 1.2/1.5 MT,CM4P9,2024-01-08 17:42:51,18.689,29.56,OK,24.63,23.71,OK,22.01,20.98,OK,22.25,21.37,OK,22.32,21.44,OK,21.33,21.02,OK,21.22,20.47,OK,21.33,20.71,OK,20.69,19.88,OK,22.5,21.79,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,-307,OK,,,,-308.76,OK,,,,-218.12,OK,,,,,,,,,38.61,OK,,,,39.11,OK,,,,128.98,OK,,,,128.09,OK,,,,,,,
2401080083C,NEW KA 1.2/1.5 MT,CM5P6,2024-01-08 17:43:46,18.692,28.38,OK,21.48,21.22,OK,24.27,23.84,OK,23.1,22.51,OK,21.74,21.5,OK,22.27,21.84,OK,22.24,21.67,OK,21.89,21.48,OK,22.6,22.2,OK,20.26,20,OK,1.87,OK,2.3,OK,2.27,OK,2.27,OK,2.28,OK,2.28,OK,2.28,OK,2.28,OK,2.27,OK,2.76,OK,2.74,OK,2.77,OK,2.83,OK,2.78,OK,2.87,OK,2.84,OK,2.81,OK,2.85,OK,,,-307.88,OK,,,,-308.13,OK,,,,-217.46,OK,,,,,,,,,39,OK,,,,39.19,OK,,,,128.08,OK,,,,130.43,OK,,,,,,,
2401080084C,NEW KA 1.2/1.5 MT,CM2P7,2024-01-08 17:44:42,18.685,29.78,OK,23.38,23.15,OK,19.28,18.97,OK,19.14,18.88,OK,20.65,20.37,OK,19.65,19.63,OK,19.32,19.07,OK,19.42,19.21,OK,20.49,20.19,OK,20.3,20.02,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,-309.72,OK,,,,-308.08,OK,,,,-217.58,OK,,,,,,,,,38.16,OK,,,,39.28,OK,,,,128.77,OK,,,,127.53,OK,,,,,,,
2401080085C,NEW KA 1.2/1.5 MT,CM1P1,2024-01-08 17:46:06,18.684,29.63,OK,23.25,22.41,OK,22.57,21.83,OK,22.46,21.94,OK,21.92,21.31,OK,22.06,21.62,OK,22.78,22.01,OK,22.22,21.8,OK,21.45,20.59,OK,20.89,20.15,OK,5.52,OK,6.73,OK,6.62,OK,7.16,OK,6.65,OK,7.35,OK,6.54,OK,7.12,OK,6.69,OK,8.49,OK,7.71,OK,7.85,OK,7.49,OK,7.94,OK,7.47,OK,7.92,OK,7.42,OK,8.07,OK,,,-308.59,OK,,,,-309.76,OK,,,,-219.86,OK,,,,,,,,,39.39,OK,,,,38.19,OK,,,,129.28,OK,,,,129.66,OK,,,,,,,
