,,,,앤드피스,,,CAM 압입 (최고압입력kN/최종압입력kN/판정),,,,,,,,,,,,,,,,,,,,,,,,,,,CAM 토크(N.m)/위상각도(도)/가공여유 검사,
바코드,모델명,라인/장비/팔레트,일시,최종위치(mm)/압입력(kN)/판정,,,CAM1,,,CAM2,,,CAM3,,,CAM4,,,CAM5,,,CAM6,,,CAM7,,,CAM8,,,CAM9,,,CAM1,,,,,CAM2,,,,,CAM3,,,,,CAM4,,,,,CAM5,,,,,CAM6,,,,,CAM7,,,,,CAM8,,,CAM9,,,,,
2401171197C,NEW KAPPAEX1.0,CM5P7,2024-01-17 23:34:20,18.689,28,OK,29.53,28.86,OK,25.13,24.61,OK,26.26,25.85,OK,24.35,23.8,OK,22.67,22.32,OK,23.46,22.89,OK,21.84,21.43,OK,0,0,,0,0,,2.34,OK,2.25,OK,2.23,OK,2.28,OK,2.25,OK,2.23,OK,2.25,OK,0,,0,,2.57,OK,2.58,OK,2.6,OK,2.79,OK,2.65,OK,2.64,OK,2.59,OK,0,,0,,,,52.75,OK,,,,52.34,OK,,,,-291.98,OK,,,,-292.9,OK,,,,171.63,OK,,,,171.88,OK,,,,,,,,,,,,,,,,,
2401171198C,NEW KAPPAEX1.0,CM4P6,2024-01-17 23:35:09,18.684,28.78,OK,25.86,25.58,OK,22.14,21.46,OK,22.69,21.97,OK,22.32,21.66,OK,22.06,21.92,OK,21.02,20.34,OK,22.03,21.24,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.81,OK,,,,53.04,OK,,,,-293.39,OK,,,,-292.75,OK,,,,172.86,OK,,,,172.02,OK,,,,,,,,,,,,,,,,,
2401171199C,NEW KAPPAEX1.0,CM1P5,2024-01-17 23:36:01,18.695,27.96,OK,24.93,24.53,OK,22.9,22.15,OK,23.27,22.76,OK,23.9,23.09,OK,22.48,22.04,OK,23.09,22.55,OK,22.83,22.18,OK,0,0,,0,0,,5.89,OK,6.89,OK,6.89,OK,7.37,OK,7.21,OK,7.11,OK,7,OK,0,,0,,6.9,OK,7.29,OK,6.99,OK,6.85,OK,6.99,OK,7.02,OK,6.39,OK,0,,0,,,,52.95,OK,,,,53.98,OK,,,,-290.63,OK,,,,-291.77,OK,,,,172.04,OK,,,,171.31,OK,,,,,,,,,,,,,,,,,
2401171200C,NEW KAPPAEX1.0,CM2P2,2024-01-17 23:36:46,18.691,29.43,OK,23.17,22.99,OK,20.65,20.09,OK,21,20.77,OK,21.26,20.82,OK,19.77,19.72,OK,20.42,20.05,OK,20.77,20.19,OK,0,0,,0,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,,,53.12,OK,,,,53.12,OK,,,,-292.92,OK,,,,-293.41,OK,,,,171.68,OK,,,,172.65,OK,,,,,,,,,,,,,,,,,
2401171201C,NEW KAPPAEX1.0,CM3P9,2024-01-17 23:37:35,18.698,28.4,OK,22.79,22.45,OK,21.2,20.59,OK,22.65,22.13,OK,22.83,22.49,OK,22.02,22.02,OK,21.47,20.95,OK,21.45,20.84,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.01,OK,,,,51.46,OK,,,,-293.7,OK,,,,-292.43,OK,,,,171.71,OK,,,,171.98,OK,,,,,,,,,,,,,,,,,
2401171202C,NEW KAPPAEX1.0,CM5P3,2024-01-17 23:38:27,18.696,27.33,OK,30.82,30.06,OK,27.26,26.62,OK,24.99,24.56,OK,24.7,24.11,OK,25.13,24.63,OK,22.98,22.51,OK,22.46,22.01,OK,0,0,,0,0,,2.36,OK,2.32,OK,2.3,OK,2.32,OK,2.32,OK,2.29,OK,2.31,OK,0,,0,,2.64,OK,2.67,OK,2.7,OK,2.88,OK,2.71,OK,2.7,OK,2.61,OK,0,,0,,,,52.61,OK,,,,52.95,OK,,,,-291.77,OK,,,,-292.23,OK,,,,170.38,OK,,,,171.8,OK,,,,,,,,,,,,,,,,,
2401171203C,NEW KAPPAEX1.0,CM4P4,2024-01-17 23:39:19,18.694,28.38,OK,25.42,24.94,OK,22.14,21.42,OK,22.94,22.17,OK,21.42,20.82,OK,22.65,22.5,OK,23.31,22.52,OK,21.66,20.82,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.46,OK,,,,52.61,OK,,,,-293.94,OK,,,,-292.63,OK,,,,171.09,OK,,,,172.97,OK,,,,,,,,,,,,,,,,,
2401171204C,NEW KAPPAEX1.0,CM1P8,2024-01-17 23:40:08,18.694,28.03,OK,25.35,24.98,OK,23.09,22.53,OK,23.74,23.32,OK,22.27,21.43,OK,23.16,22.71,OK,22.2,21.43,OK,23.16,22.53,OK,0,0,,0,0,,6.07,OK,6.92,OK,6.83,OK,6.84,OK,7.42,OK,7.05,OK,7.06,OK,0,,0,,6.94,OK,7.12,OK,7.08,OK,6.78,OK,6.92,OK,6.77,OK,6.86,OK,0,,0,,,,52.98,OK,,,,53.61,OK,,,,-291.95,OK,,,,-292.74,OK,,,,171.97,OK,,,,172.24,OK,,,,,,,,,,,,,,,,,
2401171205C,NEW KAPPAEX1.0,CM2P7,2024-01-17 23:40:57,18.694,28.03,OK,21.75,21.59,OK,20.63,20.42,OK,20.79,20.56,OK,21.28,20.82,OK,20.26,20.26,OK,20.56,20.21,OK,20.56,20.07,OK,0,0,,0,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,,,53.8,OK,,,,53.99,OK,,,,-293.94,OK,,,,-293.13,OK,,,,171.52,OK,,,,173.25,OK,,,,,,,,,,,,,,,,,
2401171206C,NEW KAPPAEX1.0,CM3P6,2024-01-17 23:41:46,18.692,28.23,OK,21.77,21.52,OK,23.15,22.65,OK,20.73,20.3,OK,21.74,21.41,OK,21.95,21.84,OK,22.15,21.68,OK,21.63,21.31,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,53.13,OK,,,,52.08,OK,,,,-293.21,OK,,,,-292.35,OK,,,,173.07,OK,,,,172.63,OK,,,,,,,,,,,,,,,,,
2401171207C,NEW KAPPAEX1.0,CM5P1,2024-01-17 23:42:34,18.692,28.58,OK,30.94,30.15,OK,25.92,25.56,OK,24.49,24.11,OK,25.02,24.42,OK,24.54,24.08,OK,23.37,22.84,OK,21.79,21.29,OK,0,0,,0,0,,2.39,OK,2.34,OK,2.27,OK,2.28,OK,2.3,OK,2.3,OK,2.3,OK,0,,0,,2.7,OK,2.86,OK,2.67,OK,2.69,OK,2.72,OK,2.81,OK,2.59,OK,0,,0,,,,53.03,OK,,,,52.45,OK,,,,-292,OK,,,,-290.91,OK,,,,170.97,OK,,,,171.68,OK,,,,,,,,,,,,,,,,,
2401171208C,NEW KAPPAEX1.0,CM4P5,2024-01-17 23:43:20,18.698,27.13,OK,25.03,24.48,OK,22.34,21.53,OK,22.87,22.1,OK,22.36,21.84,OK,22.25,22.12,OK,21.24,20.71,OK,21.79,20.87,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.27,OK,,,,52.52,OK,,,,-292.2,OK,,,,-292.31,OK,,,,172.27,OK,,,,172.11,OK,,,,,,,,,,,,,,,,,
2401171209C,NEW KAPPAEX1.0,CM1P2,2024-01-17 23:44:08,18.694,29.16,OK,26.33,25.91,OK,23.9,23.23,OK,24.09,23.67,OK,22.92,22.22,OK,23.6,23.04,OK,23.34,22.62,OK,22.6,21.99,OK,0,0,,0,0,,5.92,OK,7.31,OK,7.14,OK,7.04,OK,7.14,OK,7.6,OK,7.3,OK,0,,0,,6.92,OK,7.15,OK,6.97,OK,7.08,OK,7.28,OK,6.81,OK,6.54,OK,0,,0,,,,52.34,OK,,,,51.51,OK,,,,-292.36,OK,,,,-291.51,OK,,,,171.58,OK,,,,171.77,OK,,,,,,,,,,,,,,,,,
2401171210C,NEW KAPPAEX1.0,CM2P3,2024-01-17 23:44:57,18.696,28.75,OK,22.36,22.12,OK,21.89,21.45,OK,20.49,20.33,OK,19.88,19.6,OK,19.98,19.84,OK,21.21,20.54,OK,20.47,19.91,OK,0,0,,0,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,,,53.82,OK,,,,52.86,OK,,,,-292.62,OK,,,,-292.76,OK,,,,172,OK,,,,172.46,OK,,,,,,,,,,,,,,,,,
2401171211C,NEW KAPPAEX1.0,CM3P4,2024-01-17 23:45:46,18.686,28.36,OK,23.19,22.94,OK,22.31,21.86,OK,21.11,20.86,OK,23.24,22.9,OK,23.28,23.17,OK,22.51,22.13,OK,22.27,21.79,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.84,OK,,,,51.69,OK,,,,-293.38,OK,,,,-292.2,OK,,,,171.93,OK,,,,171.86,OK,,,,,,,,,,,,,,,,,
2401171212C,NEW KAPPAEX1.0,CM5P9,2024-01-17 23:46:35,18.699,28.53,OK,30.72,30.1,OK,25.73,25.4,OK,24.73,24.47,OK,24.44,23.87,OK,23.51,22.98,OK,22.98,22.58,OK,22.51,22.1,OK,0,0,,0,0,,2.37,OK,2.27,OK,2.28,OK,2.25,OK,2.24,OK,2.26,OK,2.32,OK,0,,0,,2.66,OK,2.71,OK,2.76,OK,2.68,OK,2.7,OK,2.76,OK,2.64,OK,0,,0,,,,53.39,OK,,,,54.28,OK,,,,-292.94,OK,,,,-292.05,OK,,,,171.05,OK,,,,173.09,OK,,,,,,,,,,,,,,,,,
2401171213C,NEW KAPPAEX1.0,CM4P8,2024-01-17 23:47:27,18.687,27.08,OK,25.42,24.98,OK,22.17,21.57,OK,24.34,23.53,OK,21.79,21.13,OK,22.1,21.97,OK,22.32,21.88,OK,22.19,21.44,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.87,OK,,,,54,OK,,,,-292.76,OK,,,,-292.12,OK,,,,171.34,OK,,,,170.53,OK,,,,,,,,,,,,,,,,,
2401171214C,NEW KAPPAEX1.0,CM1P7,2024-01-17 23:48:15,18.694,28.03,OK,24.04,23.67,OK,24.14,23.46,OK,23.88,23.37,OK,23.2,22.46,OK,22.46,22.08,OK,23.39,22.53,OK,22.6,21.99,OK,0,0,,0,0,,5.85,OK,7.43,OK,7.17,OK,7.04,OK,7.01,OK,7.05,OK,7.3,OK,0,,0,,7.77,OK,7.06,OK,6.79,OK,7.01,OK,7.14,OK,6.91,OK,6.37,OK,0,,0,,,,53.21,OK,,,,54.25,OK,,,,-292.24,OK,,,,-292.59,OK,,,,172.53,OK,,,,171.61,OK,,,,,,,,,,,,,,,,,
2401171215C,NEW KAPPAEX1.0,CM2P1,2024-01-17 23:52:55,18.693,29.72,OK,23.22,22.96,OK,20.98,20.65,OK,20.96,20.77,OK,20.44,19.98,OK,20.86,20.77,OK,20.82,20.42,OK,20.51,20.14,OK,0,0,,0,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,,,53.63,OK,,,,52.95,OK,,,,-293.53,OK,,,,-291.9,OK,,,,173.21,OK,,,,171.52,OK,,,,,,,,,,,,,,,,,
2401171216C,NEW KAPPAEX1.0,CM3P5,2024-01-17 23:53:47,18.684,27.42,OK,23.15,22.9,OK,21.47,21.09,OK,20.45,20,OK,21.34,21.09,OK,21.54,21.52,OK,23.03,22.4,OK,21.72,21.2,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,50.84,OK,,,,52.41,OK,,,,-292.14,OK,,,,-291.89,OK,,,,172.25,OK,,,,172.17,OK,,,,,,,,,,,,,,,,,
2401171217C,NEW KAPPAEX1.0,CM5P6,2024-01-17 23:54:36,18.692,28.31,OK,31.85,30.8,OK,27.91,27.36,OK,25.06,24.61,OK,25.18,24.9,OK,23.87,23.51,OK,22.84,22.24,OK,22.94,22.53,OK,0,0,,0,0,,2.36,OK,2.28,OK,2.27,OK,2.26,OK,2.27,OK,2.26,OK,2.28,OK,0,,0,,2.71,OK,2.84,OK,2.65,OK,2.71,OK,2.74,OK,2.82,OK,2.56,OK,0,,0,,,,54.07,OK,,,,52.35,OK,,,,-292.51,OK,,,,-292.69,OK,,,,172.81,OK,,,,172.55,OK,,,,,,,,,,,,,,,,,
2401171218C,NEW KAPPAEX1.0,CM4P2,2024-01-17 23:55:21,18.698,27.86,OK,27.12,26.46,OK,23.27,22.69,OK,22.67,21.84,OK,22.03,21.57,OK,23.64,23.6,OK,21.48,20.76,OK,21.59,20.87,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.79,OK,,,,54.12,OK,,,,-291.73,OK,,,,-291.92,OK,,,,170.69,OK,,,,171.31,OK,,,,,,,,,,,,,,,,,
2401171219C,NEW KAPPAEX1.0,CM1P3,2024-01-17 23:56:10,18.698,28.63,OK,24.53,24,OK,24.37,23.65,OK,23.39,22.97,OK,23.86,23.23,OK,21.76,21.38,OK,22.08,21.78,OK,22.25,21.57,OK,0,0,,0,0,,6.04,OK,7.07,OK,6.96,OK,7.61,OK,7.29,OK,7.16,OK,7.15,OK,0,,0,,7.01,OK,7.27,OK,7.56,OK,6.97,OK,6.9,OK,6.94,OK,7.15,OK,0,,0,,,,52.84,OK,,,,53.05,OK,,,,-293.2,OK,,,,-292.45,OK,,,,173.1,OK,,,,172.22,OK,,,,,,,,,,,,,,,,,
2401171220C,NEW KAPPAEX1.0,CM2P9,2024-01-17 23:56:59,18.686,26.9,OK,22.19,22.05,OK,19.7,19.37,OK,20.05,19.86,OK,20.12,19.65,OK,20.28,20.23,OK,20.4,19.88,OK,20.42,19.88,OK,0,0,,0,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,,,52.71,OK,,,,51.93,OK,,,,-293.39,OK,,,,-292.07,OK,,,,172.13,OK,,,,171.51,OK,,,,,,,,,,,,,,,,,
2401171221C,NEW KAPPAEX1.0,CM3P8,2024-01-17 23:57:47,18.693,27.95,OK,22.94,22.56,OK,21.81,21.54,OK,21.93,21.45,OK,22.15,21.74,OK,22.54,22.31,OK,21.2,20.64,OK,21.81,21.34,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,51.64,OK,,,,52.13,OK,,,,-292.8,OK,,,,-292.24,OK,,,,171.2,OK,,,,171.3,OK,,,,,,,,,,,,,,,,,
2401171222C,NEW KAPPAEX1.0,CM5P4,2024-01-17 23:58:39,18.693,26.63,OK,30.63,29.96,OK,25.71,25.23,OK,26.45,26.07,OK,24.78,24.25,OK,23.99,23.58,OK,23.49,22.87,OK,21.55,21,OK,0,0,,0,0,,2.39,OK,2.28,OK,2.29,OK,2.28,OK,2.28,OK,2.32,OK,2.28,OK,0,,0,,2.66,OK,2.68,OK,2.71,OK,2.74,OK,2.75,OK,2.77,OK,2.6,OK,0,,0,,,,52.67,OK,,,,52.22,OK,,,,-292.39,OK,,,,-291.85,OK,,,,172.49,OK,,,,172.21,OK,,,,,,,,,,,,,,,,,
2401171223C,NEW KAPPAEX1.0,CM4P7,2024-01-17 23:59:25,18.698,26.33,OK,22.8,22.25,OK,22.69,21.95,OK,22.98,22.17,OK,21.4,21,OK,23.02,22.78,OK,21.09,20.41,OK,22.1,21.4,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,53.49,OK,,,,52.93,OK,,,,-292.3,OK,,,,-293.99,OK,,,,172.64,OK,,,,173.18,OK,,,,,,,,,,,,,,,,,
2401171224C,NEW KAPPAEX1.0,CM1P1,2024-01-18 00:00:14,18.692,27.63,OK,24.04,23.44,OK,24.3,23.79,OK,23.53,23.09,OK,22.29,21.45,OK,21.66,21.34,OK,21.92,21.15,OK,21.06,20.57,OK,0,0,,0,0,,5.86,OK,7.27,OK,6.98,OK,7.01,OK,7.09,OK,7,OK,7.22,OK,0,,0,,6.99,OK,6.95,OK,6.77,OK,6.92,OK,7.12,OK,6.71,OK,6.35,OK,0,,0,,,,52.04,OK,,,,52.78,OK,,,,-292.69,OK,,,,-293.31,OK,,,,173.59,OK,,,,172.92,OK,,,,,,,,,,,,,,,,,
2401171225C,NEW KAPPAEX1.0,CM2P6,2024-01-18 00:01:02,18.685,28.35,OK,20.82,20.63,OK,20.51,20.23,OK,20.51,20.4,OK,20.63,20.26,OK,19.74,19.6,OK,21.19,20.72,OK,21.63,21.07,OK,0,0,,0,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,0,,0,,,,54.41,OK,,,,54.07,OK,,,,-293.23,OK,,,,-292.42,OK,,,,171.76,OK,,,,173.19,OK,,,,,,,,,,,,,,,,,
2401171226C,NEW KAPPAEX1.0,CM3P2,2024-01-18 00:03:29,18.692,28.28,OK,22.65,22.29,OK,22.47,22.02,OK,22.67,22.15,OK,22.36,21.97,OK,21.84,21.81,OK,22.49,21.77,OK,21.54,21.07,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,52.96,OK,,,,52.75,OK,,,,-291.56,OK,,,,-293.48,OK,,,,171.95,OK,,,,170.38,OK,,,,,,,,,,,,,,,,,
2401171177C,NEW KAPPAEX1.0,CM4P8,2024-01-18 00:04:17,18.688,28.85,OK,24.7,24.12,OK,22.96,22.28,OK,23.05,22.1,OK,21.59,21.09,OK,21.59,21.33,OK,21.48,21,OK,21.86,21.04,OK,0,0,,0,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,,0,,,,53.41,OK,,,,53.3,OK,,,,-291.62,OK,,,,-291.99,OK,,,,172.28,OK,,,,172.5,OK,,,,,,,,,,,,,,,,,
2401170001C,NEW KA 1.2/15 AT,CM4P8,2024-01-16 23:39:32,18.696,29.53,OK,26.28,25.6,OK,23.66,22.65,OK,21.99,21.24,OK,23.07,22.23,OK,22.74,22.39,OK,22.19,21.46,OK,21.18,20.74,OK,20.52,19.99,OK,20.63,19.81,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170002C,NEW KA 1.2/15 AT,CM5P1,2024-01-16 23:40:45,18.686,30.87,OK,26.81,26.57,OK,24.99,24.66,OK,24.27,23.84,OK,23.63,23.13,OK,24.39,23.96,OK,22.6,22.17,OK,24.01,23.65,OK,22.7,22.27,OK,21.93,21.6,OK,1.97,OK,2.25,OK,2.27,OK,2.26,OK,2.39,OK,2.26,OK,2.24,OK,2.27,OK,2.28,OK,2.75,OK,2.64,OK,2.68,OK,2.74,OK,2.87,OK,2.7,OK,2.76,OK,2.85,OK,2.54,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170003C,NEW KA 1.2/15 AT,CM1P2,2024-01-16 23:42:41,18.695,27.65,OK,20.92,20.75,OK,21.92,21.57,OK,22.29,21.87,OK,22.29,21.76,OK,21.5,21.24,OK,22.9,22.04,OK,22.27,21.97,OK,21.71,21.27,OK,21.73,21.38,OK,5.63,OK,6.75,OK,7.17,OK,7.01,OK,6.97,OK,7.67,OK,6.91,OK,6.9,OK,7.36,OK,7.3,OK,7.06,OK,7.04,OK,7.05,OK,7.52,OK,6.9,OK,7.1,OK,6.84,OK,6.5,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170004C,NEW KA 1.2/15 AT,CM2P5,2024-01-16 23:42:51,18.683,29.38,OK,24.41,24.22,OK,21.17,20.89,OK,20.23,20.02,OK,21.63,21.33,OK,21.12,20.98,OK,22.22,21.75,OK,21.45,21.21,OK,21.28,20.91,OK,20.96,20.61,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170005C,NEW KA 1.2/15 AT,CM3P4,2024-01-16 23:43:17,18.69,29.33,OK,25.14,24.37,OK,21.9,21.02,OK,22.6,21.77,OK,23.46,22.47,OK,22.67,22.47,OK,23.31,22.83,OK,23.46,22.79,OK,23.33,22.49,OK,21.86,21.22,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170006C,NEW KA 1.2/15 AT,CM4P6,2024-01-16 23:44:02,18.687,27.85,OK,21.42,21.02,OK,21.46,20.74,OK,21.26,20.45,OK,20.65,19.97,OK,21.29,21.02,OK,21.66,20.98,OK,22.3,21.88,OK,20.36,19.79,OK,20.05,19.42,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170007C,NEW KA 1.2/15 AT,CM5P3,2024-01-16 23:45:17,18.695,28.57,OK,26.59,26.38,OK,25.28,24.78,OK,24.32,23.84,OK,23.58,23.18,OK,22.65,22.29,OK,22.96,22.44,OK,23.41,23.13,OK,22.41,22.08,OK,22.27,21.84,OK,1.97,OK,2.28,OK,2.27,OK,2.28,OK,2.29,OK,2.25,OK,2.26,OK,2.27,OK,2.27,OK,2.68,OK,2.67,OK,2.76,OK,2.95,OK,2.77,OK,2.79,OK,2.8,OK,2.8,OK,2.57,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170008C,NEW KA 1.2/15 AT,CM1P7,2024-01-16 23:47:10,18.692,30.33,OK,22.69,22.34,OK,23.32,22.99,OK,22.74,22.34,OK,23.32,22.69,OK,20.99,20.92,OK,20.78,20.31,OK,22.11,21.87,OK,22.06,21.76,OK,21.73,21.34,OK,6.3,OK,6.92,OK,7.1,OK,7.13,OK,7.17,OK,7.08,OK,7.05,OK,7.21,OK,7.08,OK,7.16,OK,7.24,OK,7.35,OK,7.08,OK,7.11,OK,7.44,OK,6.99,OK,7.12,OK,7.32,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170009C,NEW KA 1.2/15 AT,CM2P9,2024-01-16 23:47:20,18.695,28,OK,22.87,22.61,OK,21.63,21.21,OK,21.05,20.7,OK,21.38,20.98,OK,20.79,20.68,OK,21.28,20.86,OK,21.91,21.59,OK,21.52,21.17,OK,20.37,20,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,15.36,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170010C,NEW KA 1.2/15 AT,CM3P8,2024-01-16 23:47:53,18.694,29.23,OK,24.78,23.96,OK,22.02,21.16,OK,22.83,21.84,OK,23.08,21.99,OK,21.88,21.61,OK,22.81,22.13,OK,24.35,23.6,OK,22.65,21.79,OK,22.85,21.99,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170011C,NEW KA 1.2/15 AT,CM4P1,2024-01-16 23:48:32,18.693,29.37,OK,23.6,23.2,OK,21.48,20.76,OK,20.65,20.12,OK,20.82,20.19,OK,21.22,20.91,OK,20.82,20.12,OK,21.97,21.62,OK,20.03,19.39,OK,20.34,19.75,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170012C,NEW KA 1.2/15 AT,CM5P2,2024-01-16 23:49:47,18.695,28.57,OK,25.04,24.92,OK,25.23,24.75,OK,24.3,23.82,OK,24.11,23.7,OK,23.15,22.65,OK,23.37,22.91,OK,25.68,25.35,OK,22.05,21.62,OK,22.29,21.98,OK,1.95,OK,2.23,OK,2.28,OK,2.25,OK,2.27,OK,2.24,OK,2.29,OK,2.23,OK,2.24,OK,2.66,OK,2.69,OK,2.81,OK,2.7,OK,2.75,OK,2.78,OK,2.87,OK,2.77,OK,2.58,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401170013C,NEW KA 1.2/15 AT,CM1P5,2024-01-16 23:51:37,18.695,29.8,OK,22.97,22.85,OK,23.25,23.04,OK,23.34,22.99,OK,22.85,22.39,OK,22.88,22.55,OK,21.94,21.5,OK,22.83,22.43,OK,22.32,21.76,OK,22.2,21.78,OK,5.83,OK,7.58,OK,7.3,OK,7.07,OK,7.11,OK,7.71,OK,7.13,OK,7.07,OK,7.44,OK,7.56,OK,7.18,OK,7.08,OK,7.19,OK,7.53,OK,7.03,OK,7.15,OK,7.75,OK,6.63,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
